case,model,dataset,SR,meanT,maxT,minT,wa,pd,npd,persuasion_counts,correct_num
WF_FD,llama2-13b-chat,Boolq,0.0,-1,-1,-1,251,0,215,100;100;100;0;0;0;100;0;100;100;100;100;100;0;100;100;100;100;100;100;100;100;0;0;100;100;0;0;0;100;100;0;100;0;100;100;0;0;0;100;100;0;0;0;100;100;100;0;100;0;0;0;0;0;100;100;0;0;100;100;100;0;0;100;100;100;0;100;0;100;100;0;0;100;100;0;0;0;0;0;100;0;0;0;0;0;100;0;100;100;100;0;0;100;0;0;100;0;0;100;0;0;100;100;0;100;100;0;100;100;100;100;100;0;100;0;0;0;0;0;0;0;0;100;100;0;100;100;0;0;0;0;100;100;100;0;100;0;0;100;0;0;0;0;100;100;0;100;0;0;100;0;100;0;0;100;100;100;100;100;0;0;0;100;0;100;100;0;0;100;100;100;100;100;100;0;0;100;100;0;0;100;0;0;0;0;0;0;0;100;100;0;0;100;0;0;100;0;100;100;0;100;0;0;0;100;100;100;100;100;100;0;100;0;0;0;0;0;100;0;0;100;100;0;100;100;100;0;0;100;100;0;0;100;0;100;0;0;0;100;100;100;0;0;0;100;100;100;0;0;0;0;100;0;0;0;0;100;0;100;0;0;0;100;100;0;100;100;100;0;100;0;0;100;100;0;0;0;100;100;0;0;100;0;100;100;0;0;0;0;0;100;0;0;100;100;0;0;100;100;0;0;0;0;0;0;100;100;0;0;100;0;100;100;100;100;0;0;100;0;100;100;0;0;0;0;0;100;0;0;100;100;100;100;100;0;100;100;100;100;0;0;100;100;0;0;100;100;0;0;0;100;0;0;100;100;0;100;0;0;100;100;100;100;0;0;0;100;100;100;0;0;0;0;100;0;100;0;0;100;0;0;0;100;100;100;0;0;100;0;100;0;100;100;0;0;0;100;0;0;100;0;0;100;0;0;0;0;0;0;100;100;0;100;0;0;0;0;100;0;100;0;0;100;100;0;100;100;100;0;0;0;0;100;0;100;100;100;0;100;0;100;0;0;0;0;100;0;0;0;0;0;0;100;0;100;0;100;100;100;100;0;0;0;0;100,215;0;0;0;0
WF_SD,llama2-13b-chat,Boolq,0.0,-1,-1,-1,246,0,220,100;100;100;0;0;0;100;0;100;100;100;100;100;0;100;100;100;100;100;100;100;100;0;0;100;100;0;0;0;100;100;0;100;0;100;100;0;0;0;100;100;0;0;0;100;100;100;0;100;0;0;0;0;0;100;100;0;0;100;100;100;0;0;100;100;100;0;100;0;100;100;0;0;100;0;0;0;0;0;0;100;0;0;0;0;0;100;0;100;100;100;0;0;100;0;0;100;0;0;0;0;0;100;100;0;100;100;0;100;0;100;100;100;0;100;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;100;100;100;100;0;100;0;0;100;0;0;0;100;100;100;0;100;0;0;100;0;100;0;0;100;100;0;100;100;0;0;0;100;0;100;100;0;0;100;100;100;100;100;100;100;100;100;100;0;0;100;0;100;0;100;0;100;0;100;100;0;0;100;0;0;100;0;100;100;0;100;0;0;0;100;100;100;100;100;100;0;100;0;0;0;100;0;100;0;0;100;100;0;100;100;100;0;0;100;100;0;0;100;0;100;0;0;0;100;100;100;0;0;0;100;100;100;0;0;0;0;100;0;0;0;0;100;0;100;0;100;0;100;100;0;100;100;100;0;100;0;0;100;100;0;0;0;100;100;0;0;100;0;0;100;0;100;0;0;0;100;0;0;100;100;0;0;100;100;0;0;0;0;0;0;100;100;0;100;100;0;100;100;100;100;0;0;100;0;100;100;0;0;0;0;0;100;0;0;100;100;100;100;0;0;100;100;100;100;0;0;100;100;0;0;100;100;0;0;0;100;0;0;100;100;0;100;100;0;100;100;100;100;0;0;0;100;100;100;0;0;0;0;100;0;100;0;0;100;0;0;0;100;100;100;0;0;100;0;100;0;100;100;0;0;0;0;0;0;100;0;0;100;100;0;0;0;0;0;100;100;100;100;0;100;0;0;100;0;100;0;0;100;0;0;100;100;100;0;0;0;0;100;0;100;100;100;0;100;0;100;0;0;0;0;100;0;0;0;0;100;0;100;0;100;0;100;100;100;0;0;0;0;0;100,220;0;0;0;0
CF_SD,llama2-13b-chat,Boolq,0.0,-1,-1,-1,217,0,249,100;100;100;0;0;0;100;0;100;100;100;100;100;0;100;100;100;100;100;100;100;100;0;100;100;100;0;0;0;100;100;0;100;0;100;100;0;0;0;100;100;0;100;0;100;100;100;0;100;0;0;0;0;0;100;100;0;0;100;100;100;0;0;100;100;100;100;100;0;100;100;0;0;100;100;0;0;0;0;0;100;0;0;0;0;0;100;0;100;100;100;0;100;100;0;0;100;0;0;0;0;0;100;100;0;100;100;100;100;0;100;100;100;0;100;0;0;0;0;0;0;0;100;100;0;0;100;100;100;0;100;100;0;100;100;0;100;0;0;100;100;100;0;100;100;100;0;100;0;100;0;0;100;0;0;100;100;100;100;100;0;0;0;100;100;100;0;0;0;100;0;100;100;100;100;100;100;100;100;0;0;100;0;100;0;100;0;100;0;100;100;100;0;100;0;0;100;0;100;100;0;100;0;100;0;100;100;100;100;100;100;0;100;0;0;0;100;0;100;0;0;100;100;0;100;100;100;0;0;0;100;100;0;100;0;100;0;0;0;100;100;100;0;0;0;100;100;100;0;0;100;0;100;0;0;0;0;100;0;100;0;100;0;100;100;100;100;100;100;0;100;0;0;100;100;0;0;0;100;100;0;0;100;100;100;100;0;100;0;0;100;100;0;0;100;100;0;0;100;100;100;0;0;0;0;0;100;100;0;100;100;0;100;100;100;100;0;0;100;0;100;100;0;100;0;0;0;100;0;0;100;100;100;100;0;0;100;100;100;100;0;100;100;100;0;100;100;100;100;0;0;100;0;0;100;100;0;100;100;0;100;100;100;100;0;0;0;100;100;100;100;0;0;0;100;0;100;100;0;100;0;0;0;100;100;100;0;0;100;0;0;0;100;100;0;100;0;0;0;0;100;100;0;100;100;0;0;0;0;0;100;100;100;100;0;100;0;0;100;100;100;0;0;100;0;0;100;100;100;0;0;0;0;100;0;100;100;100;0;100;0;100;0;0;100;0;100;0;0;100;0;100;0;100;0;100;0;100;100;100;0;0;0;0;0;100,249;0;0;0;0
CF_FD,llama2-13b-chat,Boolq,0.0,-1,-1,-1,207,0,259,100;100;100;0;0;0;100;0;100;100;100;100;0;0;100;100;100;100;100;100;100;100;0;100;100;100;0;0;100;100;100;0;100;0;100;100;100;0;0;100;100;0;0;0;100;100;100;0;100;0;100;0;0;0;100;100;0;0;100;100;100;0;0;100;100;100;100;100;0;100;100;0;100;100;100;100;0;0;0;0;100;0;0;0;0;0;100;0;100;100;100;0;100;100;0;0;100;0;0;100;0;100;100;100;0;100;100;100;100;100;100;100;100;0;100;0;0;0;0;0;100;0;100;100;100;0;100;100;100;0;100;100;100;100;100;0;100;0;0;100;0;100;0;100;100;100;0;100;0;100;0;0;100;0;0;100;100;100;100;100;0;0;0;100;100;100;100;0;0;100;100;100;100;100;100;100;100;100;100;0;0;100;0;100;0;100;0;0;0;0;100;100;0;100;0;0;100;0;100;100;0;100;0;0;0;100;100;100;100;100;100;0;100;0;0;0;0;0;100;0;0;100;100;0;100;100;100;0;0;100;100;100;0;100;0;100;0;0;0;100;100;0;0;0;0;100;100;100;0;0;0;0;100;0;0;0;0;100;0;100;0;100;0;100;100;100;100;100;100;0;100;0;100;100;100;0;0;0;100;100;0;0;100;100;100;100;0;100;0;0;100;100;0;100;100;100;0;0;100;100;0;0;0;0;0;0;100;100;0;100;100;0;100;100;100;100;100;100;100;0;100;100;0;100;0;0;0;100;0;0;100;100;100;100;100;0;100;100;100;100;0;100;100;100;0;0;100;100;0;0;0;100;0;0;100;100;100;100;100;0;100;100;100;100;0;0;0;100;100;100;0;0;0;0;100;0;100;0;0;100;0;0;100;100;100;100;0;0;100;0;100;0;100;100;0;0;0;0;100;0;100;100;0;100;100;0;0;100;0;0;100;100;100;100;0;100;0;0;100;0;100;100;0;100;100;0;100;100;100;0;0;0;0;100;0;100;100;100;0;100;0;100;0;0;100;0;100;0;0;100;0;0;0;0;0;100;100;100;100;100;0;0;0;100;0;100,259;0;0;0;0
WF_FD,llama2-13b-chat,NQ1,0.0,-1,-1,-1,185,0,278,100;0;100;100;0;0;100;100;100;100;100;100;100;100;100;100;100;0;100;100;100;100;100;100;100;0;100;100;0;100;0;100;100;100;0;100;100;100;100;0;100;100;100;100;100;100;0;0;0;0;0;0;0;100;100;100;100;100;0;100;100;0;100;100;100;0;0;100;0;100;100;100;100;100;0;100;0;100;0;100;100;100;0;0;100;100;100;0;100;100;100;100;0;0;0;0;100;100;100;100;100;100;100;0;0;100;0;0;100;0;0;100;100;100;0;100;0;100;100;100;100;100;0;0;0;100;100;0;0;100;0;0;100;100;0;100;100;100;0;0;100;0;0;0;100;100;0;0;100;100;100;100;100;0;100;0;0;0;100;100;0;100;0;0;0;0;0;0;100;100;0;0;0;100;0;100;0;100;100;100;0;100;0;0;100;0;100;0;0;100;100;100;100;100;100;100;100;0;0;100;100;100;100;100;100;100;100;100;0;100;100;100;100;100;100;0;0;100;100;0;100;100;100;0;100;100;0;100;100;0;0;100;100;100;0;100;100;0;0;0;100;100;100;0;0;100;100;100;0;100;0;0;0;0;100;100;0;100;100;0;100;100;0;100;0;0;100;100;0;0;0;100;100;100;100;100;0;100;100;0;100;100;0;100;0;0;0;0;100;0;100;0;100;100;100;0;100;100;0;100;100;100;0;100;0;0;0;100;100;0;100;100;100;100;0;100;0;100;100;0;0;100;100;100;0;0;0;100;0;100;0;100;100;100;100;100;100;0;0;0;100;100;100;0;100;0;100;100;0;0;100;100;100;100;100;0;100;0;100;100;0;100;0;0;100;100;100;100;0;0;0;0;100;0;100;100;0;100;100;0;100;100;100;0;100;0;100;100;0;0;100;100;100;0;0;100;0;100;0;0;100;100;100;0;100;0;0;100;0;0;0;100;0;100;100;100;100;100;0;100;0;100;100;100;0;0;0;100;0;100;100;0;0;100;0;0;100;100;0;0;100;0;0;100;100;100;0;0;100;100;100;100;100;100;100;100;0;100;100;0;0;100;0,278;0;0;0;0
WF_FD,llama2-13b-chat,NQ2,0.0,-1,-1,-1,196,0,268,0;0;0;100;100;100;100;0;0;100;100;100;100;100;100;100;100;100;100;0;100;100;100;100;100;100;100;0;100;0;0;100;0;100;100;100;0;100;100;100;0;100;100;0;0;100;100;100;100;0;0;0;100;0;0;100;0;100;100;100;100;100;0;100;100;0;100;100;100;100;0;100;0;100;100;100;0;100;0;0;0;100;0;100;100;100;0;0;100;100;100;0;100;100;100;100;0;0;0;100;0;0;100;100;100;100;0;100;100;100;100;0;100;0;100;0;100;100;100;100;0;100;0;100;0;100;100;100;100;0;0;100;100;100;100;0;0;100;0;0;100;100;0;100;100;100;0;0;0;100;100;100;0;0;100;100;100;0;0;0;100;0;100;0;100;100;0;100;100;0;0;0;0;0;100;100;0;100;0;100;0;100;0;100;100;100;0;100;0;100;100;100;100;0;0;100;100;100;100;100;100;100;0;0;0;100;100;0;100;0;100;100;0;100;0;0;100;100;100;100;100;0;0;0;100;0;0;0;0;0;100;100;100;100;100;0;0;100;100;100;100;100;100;0;0;0;100;100;100;0;0;0;100;0;0;100;0;0;0;100;0;0;0;100;0;100;100;0;100;0;100;0;0;0;0;100;100;0;100;100;0;100;100;0;100;100;0;100;0;100;0;100;100;0;100;100;100;100;100;0;100;100;0;100;0;100;0;100;0;0;0;100;100;0;100;0;100;100;0;100;0;100;100;100;100;100;100;100;0;0;0;100;0;100;0;0;0;100;100;100;0;0;0;100;0;0;100;0;100;0;100;100;100;0;100;0;100;100;100;0;100;0;100;100;100;100;0;0;100;0;100;0;0;0;100;0;0;0;100;0;100;0;0;0;100;0;100;100;0;0;100;100;100;0;100;0;0;100;0;0;0;100;100;0;0;0;0;0;0;0;0;100;0;100;100;100;100;100;0;100;100;100;0;100;0;100;0;100;100;100;100;0;0;0;100;100;100;100;0;100;0;100;100;0;100;100;100;100;0;100;0;0;100;100;100;100;100;0;100;100;100;100;100;0,268;0;0;0;0
WF_SD,llama2-13b-chat,NQ1,0.0,-1,-1,-1,191,0,272,0;0;100;100;0;0;100;100;100;100;100;100;100;100;100;100;100;0;100;100;100;100;100;100;100;0;100;0;0;0;0;100;100;100;0;100;100;100;0;0;100;100;100;100;100;0;0;0;0;0;100;100;100;100;100;100;100;100;100;100;100;0;0;100;100;100;0;0;0;100;100;100;0;100;100;100;0;100;0;100;100;100;0;100;100;100;0;0;100;100;100;100;0;0;0;0;100;0;100;100;100;0;100;0;100;0;0;0;100;0;0;0;0;100;100;100;0;100;100;100;100;100;100;100;100;100;100;0;100;100;0;0;100;100;0;100;100;0;100;0;100;100;100;0;100;100;0;0;100;100;100;0;100;100;100;0;0;0;100;100;0;100;0;0;0;0;0;0;100;100;0;100;0;100;0;100;0;100;100;100;0;100;0;0;0;0;100;0;0;100;100;100;0;100;100;100;0;0;0;0;100;0;100;100;100;0;0;100;0;100;100;100;100;100;100;0;0;100;100;0;100;100;100;100;100;100;0;100;100;0;0;100;100;0;100;100;100;0;0;0;100;100;100;0;0;100;100;0;0;0;0;100;0;0;100;100;0;100;100;0;100;100;0;100;100;0;100;100;0;0;0;100;100;100;100;100;100;100;0;0;100;100;0;0;0;100;100;0;100;0;0;0;100;100;100;0;100;100;0;100;0;100;0;100;0;100;0;0;100;0;100;100;100;100;0;100;0;0;100;100;100;100;100;0;0;0;0;100;100;100;100;0;0;100;100;100;0;0;100;100;100;100;100;0;100;0;100;0;100;0;100;0;100;100;100;0;0;0;100;100;100;100;0;0;100;0;100;100;0;100;0;0;100;0;100;0;0;100;100;0;100;0;0;0;100;100;100;100;100;0;100;100;100;0;100;100;0;100;0;100;0;100;100;0;100;100;0;0;0;0;100;100;100;0;100;100;0;100;0;100;0;100;100;0;0;0;100;100;0;0;100;0;0;100;0;100;100;100;0;0;100;0;0;100;100;100;0;0;0;0;0;100;100;100;100;100;0;100;100;100;0;100;100,272;0;0;0;0
WF_SD,llama2-13b-chat,NQ2,0.0,-1,-1,-1,182,0,282,0;0;0;100;100;100;0;100;100;100;100;100;100;100;100;100;100;100;100;0;100;100;100;100;100;100;100;0;100;0;0;100;0;100;100;100;0;100;100;100;0;100;100;0;100;100;100;100;100;0;0;0;0;0;0;0;100;100;100;100;100;100;0;100;100;0;100;100;100;100;0;100;0;100;100;100;0;100;0;100;0;100;0;100;100;100;0;100;100;100;0;100;100;100;100;100;0;0;0;100;0;0;100;100;100;100;0;100;100;100;0;0;100;0;100;0;0;100;100;100;100;100;0;100;0;100;100;100;100;0;0;100;100;0;100;0;0;0;100;0;100;100;0;100;100;100;0;100;100;100;100;100;0;0;100;100;100;0;100;100;100;0;0;100;0;100;100;100;100;0;0;0;0;100;100;100;100;100;0;100;0;100;0;100;100;100;0;100;0;0;100;100;100;0;0;100;100;100;100;100;100;100;0;0;0;100;100;0;100;0;100;100;0;100;0;0;100;100;100;100;100;0;0;100;100;0;100;100;0;100;100;100;100;100;100;0;0;100;100;100;0;100;100;0;0;0;100;100;100;0;0;0;100;0;0;100;100;0;100;100;100;0;100;100;0;100;100;0;100;100;100;100;0;0;0;100;100;0;100;100;0;100;0;0;0;100;0;100;0;100;0;0;100;0;100;100;100;100;0;100;100;100;0;100;0;100;0;100;100;0;0;0;100;0;100;100;100;100;0;100;0;100;100;100;100;100;100;100;0;0;0;100;0;100;100;0;0;100;100;100;0;0;100;100;0;100;100;0;100;0;100;100;0;0;100;0;100;100;100;0;100;0;100;100;100;100;0;0;100;0;100;0;100;0;100;0;0;0;100;0;100;100;0;0;100;0;100;100;0;0;100;100;100;0;0;100;0;100;0;0;100;100;100;0;100;0;100;100;0;0;0;100;100;100;100;100;0;100;0;100;100;100;0;100;0;100;0;100;100;0;0;0;0;0;100;0;100;100;100;0;0;0;0;0;100;0;100;100;100;0;0;0;100;100;100;0;100;0;100;100;0;100;100;100,282;0;0;0;0
CF_SD,llama2-13b-chat,NQ1,0.0,-1,-1,-1,138,0,325,0;0;100;100;0;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;100;100;0;100;0;100;100;100;0;100;100;100;100;0;100;100;100;100;100;0;0;0;100;0;0;0;100;100;100;100;100;100;100;100;100;0;100;100;100;100;100;100;0;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;0;100;0;100;100;0;0;0;0;100;0;100;100;100;0;100;0;100;100;0;0;100;0;0;0;100;100;100;100;0;100;100;100;100;100;100;100;100;100;100;100;100;100;0;0;100;100;0;100;100;0;100;0;100;100;100;100;100;0;0;100;100;100;100;0;100;100;100;0;100;100;100;100;0;100;100;0;0;0;0;0;100;100;0;100;0;100;0;100;0;100;100;100;0;100;100;100;100;100;100;0;0;100;100;100;100;100;100;100;100;0;100;0;100;0;100;100;100;100;0;100;0;100;100;100;100;100;100;0;0;100;100;0;100;100;0;100;100;100;0;100;100;0;0;100;100;100;100;100;100;0;0;0;100;100;100;0;0;100;100;100;0;100;100;100;0;100;100;100;0;100;100;0;100;100;0;100;100;0;100;100;100;0;0;100;100;100;100;100;100;100;0;0;100;100;0;100;100;100;100;0;100;0;100;100;100;100;100;0;100;100;0;100;100;100;0;100;100;0;0;0;100;100;100;100;100;100;0;100;100;100;100;100;100;100;100;100;0;100;0;100;100;100;100;0;0;100;100;100;0;100;100;100;100;100;100;100;100;0;100;100;100;0;100;0;100;100;100;0;0;0;100;100;100;100;0;0;100;0;100;100;0;100;100;0;100;0;100;0;0;0;100;0;100;0;100;0;100;100;100;100;100;0;100;100;100;0;0;100;0;100;0;100;100;100;100;0;100;100;0;0;100;0;100;100;100;100;100;100;0;100;0;100;100;100;100;0;100;0;100;100;100;0;100;0;0;100;0;100;100;0;100;0;100;0;0;100;100;100;100;0;100;100;0;100;0;100;100;100;100;100;100;100;100;100;100,325;0;0;0;0
CF_SD,llama2-13b-chat,NQ2,0.0,-1,-1,-1,165,0,299,100;0;0;100;100;100;0;100;100;100;100;100;100;100;0;100;100;100;100;0;100;100;100;100;100;100;100;0;100;0;0;100;0;100;100;100;0;100;100;100;100;100;100;100;100;100;100;100;100;0;0;0;0;0;0;0;100;100;100;0;100;100;0;100;100;0;100;100;100;100;0;100;0;100;100;100;100;0;0;100;100;100;100;100;100;100;0;100;100;100;100;100;0;0;100;0;0;0;0;100;0;0;100;100;100;100;0;100;0;100;100;0;100;0;100;0;100;0;100;100;100;100;0;100;0;100;100;100;100;100;100;100;100;100;100;0;0;0;100;0;100;100;0;100;100;100;0;100;100;100;100;100;0;0;100;100;100;0;100;100;100;0;0;0;0;100;0;100;100;0;0;0;0;100;100;100;0;100;0;100;0;100;0;100;100;100;0;100;0;0;100;100;100;0;0;100;100;100;100;100;100;100;100;0;100;100;100;0;100;100;100;100;100;100;0;100;100;100;100;100;100;0;0;100;100;0;100;100;0;100;100;100;0;100;100;0;0;100;100;100;0;100;100;0;0;0;100;100;100;0;0;100;100;0;0;100;100;0;0;100;100;0;100;100;0;100;100;0;100;100;100;100;0;0;0;100;100;0;100;100;100;100;0;0;100;100;0;0;0;100;100;0;100;0;100;100;100;100;100;100;100;100;0;100;0;100;0;100;100;0;0;100;100;0;100;100;100;100;0;100;100;100;100;100;100;100;100;100;0;0;0;100;100;0;100;0;0;100;100;100;0;100;100;100;100;100;100;0;100;0;100;100;0;0;100;0;100;100;100;0;100;0;100;100;100;100;0;0;100;0;100;0;100;0;100;0;0;0;100;0;100;100;100;0;100;0;100;100;0;0;100;100;100;0;0;0;100;100;0;100;100;0;100;0;100;0;0;100;0;0;0;100;100;100;100;100;0;100;0;100;100;100;100;100;0;100;0;100;100;100;0;0;0;0;100;0;100;100;100;0;0;100;0;0;100;100;100;100;0;100;100;0;100;100;100;100;100;0;100;100;0;0;100;100,299;0;0;0;0
