case,model,dataset,SR,meanT,maxT,minT,wa,pd,npd,persuasion_counts,correct_num
WF_SD,llama2-70b-chat,Boolq,0.0,-1,-1,-1,200,0,266,100;100;100;100;0;100;100;100;100;100;100;100;100;0;100;100;100;0;100;100;100;100;100;0;100;100;100;0;0;100;100;0;0;100;100;100;100;0;0;100;100;100;100;100;100;100;100;100;0;0;0;0;0;0;100;100;100;0;100;100;100;0;100;0;100;100;100;100;0;100;100;0;0;100;0;0;0;0;0;0;100;0;0;0;100;0;100;0;100;100;100;0;0;100;0;0;100;0;0;0;0;0;100;100;100;100;100;0;100;100;100;100;100;0;100;0;0;0;100;0;0;100;0;0;0;0;0;100;0;0;100;0;0;100;100;0;100;0;100;100;100;0;0;100;100;100;0;100;0;100;0;0;100;0;0;100;0;100;100;100;0;0;100;100;100;100;100;0;100;100;100;100;100;100;100;0;100;100;100;100;0;100;0;100;0;100;0;0;0;0;100;0;0;100;0;0;100;0;100;100;100;100;0;0;0;100;100;100;100;100;100;0;100;0;0;0;0;0;0;0;0;100;100;100;0;100;100;0;100;0;100;100;0;0;100;100;0;0;0;100;100;100;0;0;0;100;100;0;100;0;0;100;100;0;100;0;0;100;0;0;0;100;0;100;100;100;100;100;100;100;100;0;0;100;100;0;0;0;100;0;0;0;100;0;0;100;0;100;0;0;100;100;100;0;100;100;0;0;100;100;0;0;0;0;100;100;100;100;0;0;100;0;100;100;100;100;100;0;100;100;100;100;0;0;0;0;0;100;0;100;100;100;100;100;100;0;100;100;100;100;0;100;100;100;0;100;100;100;100;0;0;100;100;0;100;100;100;100;100;100;100;100;100;100;100;0;0;100;100;100;0;0;0;0;100;0;100;0;0;100;100;0;100;100;100;100;100;0;100;0;0;100;100;100;100;0;0;100;0;100;100;0;0;100;100;0;100;100;0;0;100;100;100;100;100;100;0;0;100;100;100;0;0;100;0;0;100;100;100;100;0;0;0;100;0;100;100;100;0;100;100;100;0;0;100;0;0;0;0;0;100;0;0;100;100;0;0;100;100;100;0;0;100;100;0;100,266;0;0;0;0
WF_FD,llama2-70b-chat,NQ2,0.0,-1,-1,-1,184,0,280,0;0;0;100;100;100;100;0;0;0;100;0;100;100;0;100;100;0;100;100;100;100;100;100;100;100;100;0;100;0;0;100;0;100;100;100;100;0;100;0;0;100;100;100;100;100;100;0;100;0;100;0;100;100;0;0;100;100;100;100;100;100;100;100;100;100;0;0;100;100;100;100;100;0;0;100;100;100;100;0;100;0;0;100;100;100;100;100;0;0;100;100;100;100;100;100;0;0;0;100;0;0;100;100;100;100;100;100;0;0;100;0;100;0;100;100;100;100;100;100;0;100;100;100;0;100;100;100;100;100;0;100;100;0;100;0;0;100;0;100;0;100;100;0;0;100;0;100;100;0;100;0;100;0;100;0;100;100;0;100;100;0;0;0;100;0;100;100;100;0;0;0;100;100;100;0;0;100;100;100;0;0;0;0;100;0;0;0;0;100;0;100;100;0;0;100;100;100;0;100;100;0;0;0;0;100;100;0;100;0;100;100;0;100;100;0;100;100;100;100;100;0;0;100;100;100;0;100;0;0;0;100;100;100;100;0;100;0;100;0;0;100;0;0;100;0;0;100;0;0;0;0;100;0;100;100;100;0;0;100;100;0;100;100;0;100;0;0;100;100;100;0;0;0;0;100;0;100;100;100;0;100;100;100;100;0;0;100;0;0;100;100;100;0;100;100;100;0;100;0;100;100;0;100;0;100;100;0;0;0;0;100;100;0;100;0;0;100;0;100;0;100;100;100;0;100;100;100;100;0;0;100;100;100;100;100;0;0;100;100;0;0;0;100;100;100;100;0;100;0;100;100;0;0;100;0;100;0;100;0;100;100;100;100;100;100;100;0;100;0;100;0;0;0;100;100;0;0;100;0;100;100;0;100;100;100;100;100;0;0;100;100;100;100;0;0;100;100;100;100;0;100;100;100;0;0;0;0;0;100;0;0;0;100;100;100;100;100;0;100;100;100;0;0;100;100;100;100;100;100;0;100;0;0;100;100;100;0;100;0;0;100;100;0;100;100;100;0;0;100;100;0;100;100;100;100;100;0;100;100;100;100;100;100,280;0;0;0;0
WF_FD,llama2-70b-chat,NQ1,0.0,-1,-1,-1,199,0,264,100;0;100;100;0;0;0;100;100;0;100;100;100;100;100;0;100;100;100;100;0;100;100;100;100;100;0;100;0;100;0;100;100;100;0;100;100;100;100;100;100;100;100;0;100;100;100;0;0;100;0;0;100;100;100;100;100;0;0;100;100;0;0;100;100;0;100;100;0;0;100;100;100;100;100;100;100;100;0;100;0;100;100;100;100;100;100;100;100;100;100;100;0;0;0;0;0;100;100;100;0;100;100;0;0;100;100;0;100;100;100;100;100;100;0;100;100;100;0;100;0;100;0;0;0;100;100;0;0;100;0;100;100;0;100;100;100;100;0;0;100;100;0;0;100;100;0;0;0;100;100;100;100;0;100;0;0;0;100;0;100;100;100;0;0;0;100;100;100;0;0;100;100;100;0;0;0;100;100;100;0;0;0;0;0;100;100;0;0;100;100;100;100;100;0;100;100;0;0;0;100;0;100;0;100;0;0;100;100;0;100;100;100;100;100;0;0;100;100;0;100;100;100;100;0;100;0;100;100;0;100;0;100;100;0;100;0;0;0;100;0;100;100;0;100;0;100;100;100;100;100;100;0;0;100;100;0;100;0;0;100;100;0;100;100;100;100;0;0;0;0;100;0;100;100;100;0;0;100;0;100;100;0;100;0;0;0;100;100;0;100;0;100;100;100;100;0;100;0;100;100;100;100;0;0;0;0;100;0;0;100;100;100;100;0;100;0;0;100;100;0;100;100;100;0;0;0;100;100;0;0;0;100;0;0;100;100;0;0;0;100;100;0;0;0;0;100;100;0;0;0;100;100;100;100;0;0;100;100;100;0;100;0;0;100;0;100;100;0;0;0;0;100;0;100;100;0;0;100;0;100;0;100;0;100;0;100;100;0;0;100;100;100;100;0;0;100;0;100;100;0;100;100;0;0;0;0;100;0;100;0;0;0;0;100;100;0;0;0;100;0;100;100;0;100;0;0;100;100;100;100;0;0;100;0;0;0;100;0;0;100;0;0;0;100;100;0;0;0;100;100;100;100;100;100;0;0;100;100;100;100;100;0,264;0;0;0;0
CF_FD,llama2-70b-chat,Boolq,0.0,-1,-1,-1,150,0,316,100;100;100;100;0;0;100;100;100;100;100;100;100;0;100;100;100;0;100;100;100;100;0;0;100;100;0;100;100;100;100;100;100;100;100;100;100;0;0;100;100;100;0;100;100;100;100;0;100;0;100;0;0;0;0;100;100;0;100;100;100;0;0;100;100;0;100;100;100;100;100;0;100;100;100;100;0;0;100;100;100;0;0;0;100;0;100;100;100;100;100;0;100;100;0;100;100;0;0;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;100;100;0;0;0;100;100;100;0;100;100;0;100;100;100;0;0;100;0;100;0;100;100;0;100;100;100;100;0;100;0;100;100;100;100;100;0;100;100;100;100;100;100;100;100;100;0;0;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;100;0;100;0;100;100;0;0;0;100;0;0;100;0;100;100;0;100;100;0;100;100;0;100;100;100;100;100;100;100;0;100;0;0;0;0;0;0;0;0;100;100;0;0;0;100;0;0;100;100;100;0;100;0;100;0;0;100;100;100;0;0;0;0;100;100;100;100;0;100;100;100;0;100;0;0;100;100;0;0;100;100;100;100;100;100;100;100;0;100;0;100;100;100;0;0;100;100;0;0;0;100;100;100;100;0;100;0;100;100;100;0;100;100;100;0;0;100;100;100;0;0;0;100;0;100;100;100;100;100;0;100;100;100;100;100;100;100;0;0;100;0;100;0;100;100;100;100;0;100;100;100;100;100;0;100;100;100;100;0;100;100;100;0;100;100;100;100;100;0;100;100;100;100;100;100;100;100;100;100;100;100;100;0;0;100;100;0;100;0;0;0;100;100;0;100;0;0;100;100;0;100;100;100;100;0;0;100;0;100;0;100;100;0;0;100;0;100;100;100;100;0;100;100;0;0;100;100;100;100;100;100;100;100;0;0;0;100;100;100;100;100;100;100;0;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;100;100;0;0;0;100;0;0;100;100;100;0;100;100;0;0;100;100;100;0;0;0;100;0;100,316;0;0;0;0
WF_SD,llama2-70b-chat,NQ2,0.0,-1,-1,-1,169,0,295,0;0;0;100;100;100;100;0;100;100;100;0;100;100;100;0;100;0;100;100;100;100;0;100;100;100;100;0;100;100;0;100;0;100;100;100;100;0;100;100;0;100;100;100;100;100;100;0;100;0;0;0;100;100;0;0;100;100;100;0;100;100;100;100;0;100;0;0;100;100;100;100;0;100;0;100;100;100;100;100;0;0;0;100;100;100;100;0;100;100;100;100;100;100;100;100;0;0;0;100;0;0;100;100;100;0;100;100;0;100;100;100;100;0;100;100;0;100;100;100;0;100;100;100;0;100;100;100;0;100;100;100;100;0;100;0;100;0;0;100;100;0;100;0;0;100;0;100;0;0;100;100;0;0;0;100;100;100;0;100;100;0;0;100;0;100;100;100;100;0;0;0;100;0;100;100;100;100;100;100;0;0;0;100;100;100;0;100;0;100;100;100;0;0;0;100;100;100;100;100;100;100;0;100;0;0;100;0;100;0;100;100;0;100;100;0;100;100;100;100;100;0;0;100;100;0;100;100;0;100;0;100;100;100;100;0;100;100;100;0;0;100;0;0;0;0;100;100;0;0;0;0;100;100;100;100;100;0;100;100;100;100;100;100;0;0;100;0;100;100;100;0;0;100;0;100;0;100;100;100;0;100;100;0;100;0;100;100;100;100;0;0;100;0;100;0;100;100;0;0;100;100;0;100;0;100;100;100;0;0;0;100;100;0;100;100;0;100;0;100;0;0;100;100;0;100;100;100;100;0;100;100;0;100;100;100;0;100;0;100;100;0;100;100;100;100;0;0;100;0;100;100;0;0;0;0;100;100;100;0;100;100;100;100;100;100;100;0;100;0;100;0;0;100;100;100;0;0;100;0;100;100;100;0;100;0;100;100;0;0;100;100;100;100;0;100;100;100;100;100;100;100;100;100;100;0;0;100;0;100;0;100;0;0;100;100;0;100;0;100;100;100;0;0;100;100;100;100;100;100;0;100;0;0;100;100;100;0;100;0;0;100;0;0;100;100;100;0;100;100;0;0;100;100;100;100;100;0;100;100;100;100;100;0,295;0;0;0;0
WF_SD,llama2-70b-chat,NQ1,0.0,-1,-1,-1,195,0,268,0;0;100;100;100;0;100;0;100;0;100;100;100;100;100;100;100;100;100;100;0;100;100;100;100;100;0;0;0;100;0;100;100;100;100;100;100;0;0;100;100;100;100;0;100;0;0;0;0;100;100;100;100;100;100;100;100;100;0;100;0;100;0;0;100;0;100;0;0;0;0;100;100;100;100;100;100;0;100;100;0;0;100;0;100;100;100;0;100;100;100;100;0;0;0;0;0;100;100;100;0;100;100;0;0;0;0;0;100;100;100;0;100;100;0;100;100;100;0;100;100;100;100;100;100;100;100;0;100;100;0;100;100;0;0;100;0;0;0;0;100;100;0;0;100;0;100;0;100;100;100;100;0;0;100;0;100;0;100;0;100;100;100;0;0;0;100;0;100;100;0;100;100;100;0;0;0;0;100;100;0;100;0;0;0;0;100;0;0;100;100;100;0;100;100;100;0;100;0;0;100;0;100;100;100;0;100;100;100;0;100;100;100;100;100;0;0;100;100;0;100;100;0;100;0;100;0;100;100;0;100;0;100;0;0;100;0;0;0;100;100;100;100;0;0;0;100;0;100;0;0;0;100;0;0;100;0;100;100;0;100;100;0;100;100;100;100;100;0;0;0;100;0;100;100;100;0;0;100;0;100;0;100;0;0;0;0;0;100;0;0;100;100;0;100;0;100;100;0;100;0;100;100;0;0;100;100;100;100;0;100;0;100;100;0;100;0;0;100;100;0;100;100;0;100;0;100;100;100;0;100;100;0;100;100;100;100;0;100;100;100;100;100;0;100;0;100;0;0;0;0;0;100;100;100;0;100;100;100;100;100;0;0;0;100;0;100;0;100;0;0;100;100;0;100;100;100;0;100;0;100;100;100;0;100;0;100;100;0;0;100;100;100;0;0;100;100;100;100;100;0;100;100;0;0;0;0;0;0;100;0;100;100;0;0;100;0;100;0;100;0;100;0;0;100;100;100;100;100;0;100;0;0;100;100;100;0;100;0;0;100;0;0;100;100;100;0;0;100;0;0;100;100;100;100;100;0;100;100;100;100;100;0,268;0;0;0;0
CF_SD,llama2-70b-chat,Boolq,0.0,-1,-1,-1,154,0,312,100;100;100;100;0;0;100;100;100;100;100;100;100;0;100;100;100;100;100;100;100;100;100;100;100;100;0;100;0;100;100;0;100;100;100;100;100;0;0;100;100;100;100;100;100;100;100;0;100;0;0;100;0;0;100;100;0;0;100;100;100;0;0;100;100;100;100;100;100;100;100;0;0;100;100;0;0;0;0;0;100;0;100;100;100;0;100;0;100;100;100;0;100;100;0;100;100;0;0;0;0;0;100;100;100;100;100;100;100;100;100;100;100;100;100;0;100;0;100;100;0;100;0;100;0;100;100;100;100;0;100;100;0;100;100;100;100;0;100;100;100;100;100;100;100;100;100;100;0;100;0;0;100;0;100;100;100;100;100;100;0;100;100;100;100;100;0;0;0;100;100;100;100;100;100;0;100;100;100;100;0;100;0;100;0;100;100;0;100;0;100;0;0;100;0;100;100;0;100;100;0;100;100;100;0;100;100;100;100;100;100;0;100;0;0;0;0;0;0;0;0;100;100;100;0;100;100;0;100;0;100;100;0;100;100;100;0;0;0;100;100;100;0;0;0;100;100;100;100;0;100;100;100;0;100;0;100;100;0;100;0;100;100;100;0;100;100;100;100;0;100;0;100;100;100;0;0;100;100;100;0;0;100;0;100;100;0;100;0;0;100;100;0;0;100;100;0;0;100;100;100;0;0;0;100;0;100;100;100;100;100;0;100;100;100;100;100;0;100;0;100;100;0;100;0;0;0;100;0;100;100;100;100;100;100;0;100;100;100;100;100;100;100;100;0;100;100;100;100;0;0;100;100;0;100;100;100;0;100;100;100;100;100;100;100;100;0;100;100;100;0;0;0;0;100;0;100;0;0;100;100;0;100;100;100;100;100;100;100;0;0;100;100;100;100;100;100;100;0;100;100;100;0;100;100;0;0;100;0;0;100;100;100;100;100;100;0;0;100;100;100;0;100;100;100;0;100;100;100;100;0;0;0;100;0;100;100;100;0;100;100;100;100;100;100;0;0;100;0;100;100;100;0;100;100;0;0;100;100;100;0;0;100;100;0;100,312;0;0;0;0
CF_SD,llama2-70b-chat,NQ1,0.0,-1,-1,-1,133,0,330,0;0;100;100;100;0;100;100;100;100;100;100;100;0;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;100;0;100;100;100;100;100;100;100;100;100;100;100;100;0;100;0;100;0;100;100;0;0;100;0;100;100;100;100;100;100;0;100;100;0;100;100;100;100;0;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;100;100;0;100;100;100;100;100;0;0;0;0;0;0;100;100;0;100;100;0;100;100;0;0;100;100;100;0;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;100;100;0;100;100;0;100;100;100;0;0;0;100;100;0;0;100;100;0;0;100;100;100;0;0;100;100;0;100;100;100;0;100;100;100;0;0;0;100;100;100;100;0;100;100;100;0;0;100;100;100;100;100;100;100;0;100;100;0;0;0;100;100;100;100;100;100;100;100;100;100;0;100;0;100;100;100;0;0;100;100;0;100;100;100;100;100;0;0;100;100;0;100;100;0;100;0;100;0;100;100;0;100;100;100;100;0;100;0;0;0;100;0;100;100;0;0;0;100;100;100;100;100;0;0;100;100;100;0;100;100;0;100;100;0;100;100;100;100;100;100;0;0;100;0;100;100;100;0;0;0;0;100;100;100;100;100;100;100;0;100;0;100;0;100;100;100;0;100;100;0;100;100;100;100;100;0;0;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;100;100;100;100;100;0;100;100;100;100;0;0;100;100;100;100;100;100;100;100;100;100;0;100;0;100;100;100;0;0;0;100;100;100;0;100;100;100;100;100;100;0;0;100;0;100;100;100;0;100;100;100;0;100;100;100;100;100;0;100;100;100;100;100;0;100;100;100;0;100;100;100;0;0;100;100;100;100;100;100;100;100;100;0;0;0;0;100;100;0;0;0;100;100;100;0;100;0;100;100;100;100;0;100;100;100;100;100;0;100;0;0;100;100;100;0;0;100;0;100;0;0;100;100;100;0;0;100;100;0;100;100;100;100;100;100;100;100;100;100;100;0,330;0;0;0;0
CF_SD,llama2-70b-chat,NQ2,0.0,-1,-1,-1,155,0,309,100;0;0;100;100;100;100;0;100;100;100;100;100;100;100;0;100;100;100;100;100;100;0;100;100;100;100;100;0;100;0;100;0;100;100;100;100;0;100;0;100;100;100;100;100;100;100;0;100;0;0;0;100;100;0;0;100;100;100;0;100;100;100;100;0;100;100;0;100;100;100;100;0;100;100;100;100;0;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;0;0;100;0;0;100;100;100;0;100;100;0;0;100;100;100;0;100;100;100;0;100;100;0;100;100;100;0;100;100;100;0;100;100;100;100;100;100;0;0;0;100;100;100;100;0;100;0;100;0;100;0;0;100;100;0;0;100;100;100;0;0;100;100;0;0;0;0;100;100;100;100;0;0;0;100;0;100;100;100;100;100;100;0;0;0;100;100;100;100;100;0;100;100;100;0;0;0;100;100;100;100;100;100;100;100;100;100;0;100;0;100;100;100;100;0;100;100;0;100;100;100;100;100;0;0;100;100;0;100;100;0;100;100;100;0;100;100;0;100;100;100;100;0;100;0;0;0;0;0;100;0;0;0;0;100;0;100;100;100;0;100;100;100;100;100;100;0;100;100;0;100;100;100;0;0;100;0;100;0;100;100;100;100;100;100;0;100;100;100;100;100;100;100;0;100;0;100;0;100;100;0;100;100;100;0;100;0;100;100;100;0;0;0;100;100;0;100;100;0;100;0;100;100;0;100;100;0;100;100;100;100;0;0;100;0;100;100;0;0;100;100;100;100;100;100;100;100;100;100;0;100;0;100;100;0;0;0;0;100;100;0;0;100;100;100;100;100;100;100;0;100;0;100;0;0;100;100;100;0;0;100;0;100;100;100;0;100;0;100;100;0;0;100;100;100;0;0;0;100;100;100;100;100;100;100;100;0;0;0;100;0;100;0;100;0;0;100;100;0;100;0;100;100;100;100;0;100;100;100;100;100;100;0;100;0;0;100;0;100;100;100;0;0;100;0;0;100;0;100;0;0;100;100;0;100;100;100;100;100;0;100;100;100;100;100;0,309;0;0;0;0
WF_FD,llama2-70b-chat,TruthfulQA,0.0,-1,-1,-1,142,0,317,100;100;100;100;0;0;100;100;0;0;0;100;100;100;100;100;0;100;0;100;0;0;100;100;0;100;100;100;0;100;0;100;100;0;100;100;0;100;100;100;100;100;0;0;100;0;100;0;100;100;0;100;100;100;100;0;100;0;100;100;0;100;100;0;100;0;0;0;100;100;100;0;0;0;0;100;100;100;0;100;100;100;0;0;100;100;100;100;100;100;0;100;100;100;100;0;100;100;100;100;100;100;100;100;100;0;0;100;0;0;100;0;100;100;100;100;100;100;100;100;0;0;100;100;100;100;100;0;100;100;0;0;100;100;100;100;100;0;100;100;0;100;100;100;0;100;100;100;0;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;0;100;100;0;100;100;0;100;100;100;100;100;100;0;100;100;100;0;100;100;100;0;100;100;100;100;0;100;100;100;0;0;100;0;100;0;0;100;0;100;100;100;100;100;100;100;100;0;0;0;0;0;100;100;0;100;100;100;100;0;100;0;100;0;0;100;100;0;100;100;0;100;0;100;100;100;100;100;100;0;100;100;100;0;100;100;100;100;0;100;0;0;0;100;100;0;0;100;100;100;0;100;100;100;100;0;0;100;100;100;100;0;100;100;0;100;100;100;0;100;100;0;100;100;100;100;0;100;100;100;100;100;100;100;0;100;0;100;0;100;100;100;100;0;0;0;100;100;0;100;100;100;100;100;0;0;0;0;100;100;100;100;100;100;0;100;0;0;100;100;100;100;0;100;0;100;100;100;0;100;100;100;100;100;0;0;100;100;100;0;100;100;100;0;0;100;100;100;0;100;100;100;0;0;100;100;0;100;100;100;100;100;100;0;100;100;100;100;0;100;100;100;100;0;100;100;100;0;100;0;100;0;0;100;100;100;100;100;100;0;0;100;100;100;0;100;0;100;100;100;100;0;100;100;100;100;100;100;0;100;100;0;100;0;100;100;100;100;100;0;100;100;100;0;100;100;0;100;0;0;100;100;100;100;100;0;100;100;0;100;0;0;100;100;100,317;0;0;0;0
